datetime,cpu,mem
Fri Oct 28 21:56:26 GMT 2022,15,1293965
Fri Oct 28 21:56:28 GMT 2022,15,1293841
Fri Oct 28 21:56:30 GMT 2022,15,1295299
Fri Oct 28 21:56:31 GMT 2022,14,1293961
Fri Oct 28 21:56:33 GMT 2022,14,1294077
Fri Oct 28 21:56:35 GMT 2022,14,1295583
Fri Oct 28 21:56:37 GMT 2022,14,1294261
Fri Oct 28 21:56:39 GMT 2022,14,1294365
Fri Oct 28 21:56:41 GMT 2022,14,1295847
Fri Oct 28 21:56:43 GMT 2022,14,1294625
Fri Oct 28 21:56:44 GMT 2022,14,1294581
